"STATDISPID","TITLE","CYCLE","SURVEY_DATE"
"0000030853","住宅の所有の関係（８），世帯の経済構成（１６），１世帯当たり人員・１世帯当たり室数・１世帯当たり畳数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030854","世帯の経済構成（１６），間借りの１人世帯の数・１世帯当たり室数・１世帯当たり畳数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030855","世帯の経済構成（１６），間借りの２人以上の世帯の数・１世帯当たり人員・１世帯当たり室数・１世帯当たり畳数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030856","住宅の所有の関係（８），世帯人員（８），世帯の経済構成（１６），住宅に住む一般世帯人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030857","世帯の経済構成（１６），居住室数（１１），住宅に住む一般世帯数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030858","世帯の経済構成（１６），居住室数（１１），住宅に住む一般世帯人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030859","世帯の経済構成（１６），１人当たり畳数（１５），住宅に住む一般世帯数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030860","１人当たり畳数（１５），間借りの１人世帯の数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030861","世帯の経済構成（１６），１人当たり畳数（１５），住宅に住む一般世帯人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030862","世帯の経済構成（１６），１室当たり人員（１０），住宅に住む一般世帯数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030863","１室当たり人員（１０），間借りの１人世帯の数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030864","世帯の経済構成（１６），１室当たり人員（１０），住宅に住む一般世帯人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030865","住宅の所有の関係（８），世帯人員（８），社会経済分類（２３），住宅に住む一般世帯数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030866","住宅の所有の関係（８），社会経済分類（２３），一般世帯の１世帯当たり人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030867","社会経済分類（２３），間借りの２人以上の世帯数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030868","社会経済分類（２３），間借りの２人以上の世帯の１世帯当たり人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030869","住宅の所有の関係（８），世帯人員（８），社会経済分類（２３），住宅に住む一般世帯人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030870","社会経済分類（２３），間借りの２人以上の世帯の世帯人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030871","住宅の所有の関係（８），世帯人員（８），社会経済分類（２３），１世帯当たり室数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030872","社会経済分類（２３），間借りの２人以上の世帯の１世帯当たり室数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030873","住宅の所有の関係（８），世帯人員（８），社会経済分類（２３），１世帯当たり畳数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030874","社会経済分類（２３），間借りの２人以上の世帯の１世帯当たり畳数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030875","住宅の建て方（８），畳数（１６），居住室数（１１），住宅に住む主世帯数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030876","住宅の建て方（８），畳数（１６），居住室数（１１），住宅に住む主世帯人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030877","年齢５歳階級（１６），従業上の地位（４），配偶関係（５），就業の状態（５），１５歳以上女子就業者数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030878","年齢５歳階級（１６），従業上の地位（４），配偶関係（５），産業大分類（１５），１５歳以上女子就業者数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030879","年齢５歳階級（１６），従業上の地位（４），配偶関係（５），産業中分類（７５），１５歳以上女子就業者数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030880","年齢５歳階級（１６），従業上の地位（４），配偶関係（５），職業大分類（１２），１５歳以上女子就業者数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030881","年齢５歳階級（１６），従業上の地位（４），配偶関係（５），職業中分類（５７），１５歳以上女子就業者数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030882","年齢５歳階級（１６），配偶関係（５），社会経済分類（２２），１５歳以上女子人口 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030883","世帯の経済構成（５），世帯の家族類型（４），夫の労働力状態（４），子供の有無・数・年齢（１７），妻の労働力状態（５），夫婦のいる一般世帯数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030884","世帯の経済構成（５），世帯の家族類型（４），夫の労働力状態（４），子供の有無・数・年齢（１７），妻の労働力状態（５），夫婦のいる一般世帯人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030885","世帯の経済構成（５），世帯の家族類型（４），夫の労働力状態（４），子供の有無・数・年齢（１７），妻の労働力状態（５），夫婦のいる一般世帯の親族人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030886","世帯の家族類型（３），年齢５歳階級（１６），妻の就業非就業・職業大分類（１４），夫の就業非就業・職業大分類（１４），夫婦のいる一般世帯数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030887","世帯の家族類型（３），年齢５歳階級（１６），妻の就業非就業・職業大分類（１４），夫の就業非就業・職業大分類（１４），夫婦のいる一般世帯人員 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
"0000030888","夫の労働力状態・夫の従業上の地位（７），子供の有無・数・年齢（１７），妻の労働力状態・妻の従業上の地位（７），夫婦のいる一般世帯数 全国・市部・ＤＩＤ（全国），全域・人口集中地区の別","-",
