"STATDISPID","TAG_NAME"
"0003003010","09栃木県"
"0003002391","平成17年国勢調査"
"0003002391","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003002391","都道府県結果"
"0003002391","08茨城県"
"0003003068","平成17年国勢調査"
"0003003068","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003003068","都道府県結果"
"0003003068","08茨城県"
"0003002390","平成17年国勢調査"
"0003002390","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003002390","都道府県結果"
"0003002390","07福島県"
"0003003067","平成17年国勢調査"
"0003003067","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003003067","都道府県結果"
"0003003067","07福島県"
"0003002389","平成17年国勢調査"
"0003002389","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003002389","都道府県結果"
"0003002389","06山形県"
"0003003007","平成17年国勢調査"
"0003003007","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003003007","都道府県結果"
"0003003007","06山形県"
"0003002419","平成17年国勢調査"
"0003002419","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003002419","都道府県結果"
"0003002419","05秋田県"
"0003003006","平成17年国勢調査"
"0003003006","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003003006","都道府県結果"
"0003003006","05秋田県"
"0003002086","平成17年国勢調査"
"0003002086","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003002086","都道府県結果"
"0003002086","03岩手県"
"0003003004","平成17年国勢調査"
"0003003004","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003003004","都道府県結果"
"0003003004","03岩手県"
"0003001791","平成17年国勢調査"
"0003001791","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001791","都道府県結果"
"0003001791","02青森県"
"0003003003","平成17年国勢調査"
"0003003003","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003003003","都道府県結果"
"0003003003","02青森県"
"0003001621","平成17年国勢調査"
"0003001621","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001621","全国結果"
"0003001736","平成17年国勢調査"
"0003001736","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001736","全国結果"
"0003001739","平成17年国勢調査"
"0003001739","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001739","全国結果"
"0003001742","平成17年国勢調査"
"0003001742","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001742","全国結果"
"0003001737","平成17年国勢調査"
"0003001737","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001737","都道府県結果"
"0003001738","平成17年国勢調査"
"0003001738","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001738","都道府県結果"
"0003001740","平成17年国勢調査"
"0003001740","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001740","都道府県結果"
"0003001741","平成17年国勢調査"
"0003001741","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001741","都道府県結果"
"0003001743","平成17年国勢調査"
"0003001743","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001743","都道府県結果"
"0003001744","平成17年国勢調査"
"0003001744","従業地による就業者の職業別構成（従業地・通学地集計結果その2）"
"0003001744","都道府県結果"
"0003004434","平成17年国勢調査"
"0003004434","外国人に関する特別集計"
"0003004434","報告書掲載表"
"0003004467","平成17年国勢調査"
"0003004467","外国人に関する特別集計"
"0003004467","報告書掲載表"
"0003004436","平成17年国勢調査"
"0003004436","外国人に関する特別集計"
"0003004436","報告書掲載表"
"0003004437","平成17年国勢調査"
"0003004437","外国人に関する特別集計"
"0003004437","報告書掲載表"
"0003004468","平成17年国勢調査"
"0003004468","外国人に関する特別集計"
"0003004468","報告書掲載表"
"0003004469","平成17年国勢調査"
"0003004469","外国人に関する特別集計"
"0003004469","報告書掲載表"
"0003004470","平成17年国勢調査"
"0003004470","外国人に関する特別集計"
"0003004470","報告書掲載表"
"0003004471","平成17年国勢調査"
"0003004471","外国人に関する特別集計"
"0003004471","報告書掲載表"
"0003004472","平成17年国勢調査"
"0003004472","外国人に関する特別集計"
"0003004472","報告書掲載表"
"0003004473","平成17年国勢調査"
"0003004473","外国人に関する特別集計"
"0003004473","報告書掲載表"
"0003004435","平成17年国勢調査"
"0003004435","外国人に関する特別集計"
"0003004435","報告書非掲載表"
"0003004447","平成17年国勢調査"
"0003004447","外国人に関する特別集計"
"0003004447","報告書非掲載表"
"0003004439","平成17年国勢調査"
"0003004439","外国人に関する特別集計"
"0003004439","報告書非掲載表"
"0003004440","平成17年国勢調査"
"0003004440","外国人に関する特別集計"
"0003004440","報告書非掲載表"
"0003004441","平成17年国勢調査"
"0003004441","外国人に関する特別集計"
"0003004441","報告書非掲載表"
"0003005653","平成17年国勢調査"
"0003005653","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005653","全国結果"
"0003005654","平成17年国勢調査"
"0003005654","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005654","全国結果"
"0003005655","平成17年国勢調査"
"0003005655","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005655","全国結果"
"0003005656","平成17年国勢調査"
"0003005656","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005656","全国結果"
"0003005657","平成17年国勢調査"
"0003005657","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005657","全国結果"
"0003005658","平成17年国勢調査"
"0003005658","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005658","全国結果"
"0003005659","平成17年国勢調査"
"0003005659","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005659","全国結果"
"0003005660","平成17年国勢調査"
"0003005660","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005660","全国結果"
"0003006319","平成17年国勢調査"
"0003006319","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003006319","全国結果"
"0003005661","平成17年国勢調査"
"0003005661","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005661","全国結果"
"0003005662","平成17年国勢調査"
"0003005662","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005662","全国結果"
"0003005663","平成17年国勢調査"
"0003005663","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005663","全国結果"
"0003005664","平成17年国勢調査"
"0003005664","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005664","全国結果"
"0003005665","平成17年国勢調査"
"0003005665","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005665","全国結果"
"0003005666","平成17年国勢調査"
"0003005666","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
"0003005666","全国結果"
"0003005667","平成17年国勢調査"
"0003005667","抽出調査票による就業者の産業（小分類），職業（小分類）など（抽出詳細集計）"
