"STATDISPID","class.name"
"0000033762","全域・集中の別030184"
"0000033762","世帯人員031492"
"0000033762","住宅の所有関係031506"
"0000033762","延べ面積031507"
"0000033763","全域・集中の別030184"
"0000033763","住宅の建て方031505"
"0000033763","表章項目031193"
"0000033764","全域・集中の別030184"
"0000033764","住宅の建て方031505"
"0000033764","延べ面積031507"
"0000033765","全域・集中の別030184"
"0000033765","高齢者世帯031521"
"0000033765","男女031421"
"0000033765","年齢階級031522"
"0000033766","全域・集中の別030184"
"0000033766","高齢者世帯031523"
"0000033766","男女031421"
"0000033766","住宅の所有関係031506"
"0000033766","延べ面積031524"
"0000033767","全域・集中の別030184"
"0000033767","高齢者世帯031523"
"0000033767","男女031421"
"0000033767","住宅の所有関係031506"
"0000033767","表章項目031196"
"0000033768","全域・集中の別030184"
"0000033768","高齢者世帯031523"
"0000033768","住宅の建て方031505"
"0000033768","男女031421"
"0000033769","全域・集中の別030184"
"0000033769","男女031421"
"0000033769","高齢者世帯031523"
"0000033769","住宅の建て方031505"
"0000033769","表章項目031196"
"0000033770","全域・集中の別030184"
"0000033770","夫の年齢031525"
"0000033770","妻の年齢031526"
"0000033771","全域・集中の別030184"
"0000033771","高齢夫婦世帯の種類031527"
"0000033771","住宅の所有関係031506"
"0000033771","延べ面積031524"
"0000033772","全域・集中の別030184"
"0000033772","高齢夫婦世帯の種類031527"
"0000033772","住宅の所有関係031506"
"0000033772","表章項目031196"
"0000033773","全域・集中の別030184"
"0000033773","住宅の建て方031505"
"0000033773","高齢夫婦世帯の種類031527"
"0000033774","全域・集中の別030184"
"0000033774","高齢夫婦世帯の種類031527"
"0000033774","住宅の建て方031505"
"0000033774","表章項目031196"
"0000033775","全域・集中の別030184"
"0000033775","男女031421"
"0000033775","国籍031528"
"0000033776","全域・集中の別030184"
"0000033776","男女031421"
"0000033776","年齢階級031482"
"0000033776","国籍031528"
"0000033777","全域・集中の別030184"
"0000033777","国籍031528"
"0000033777","年齢階級031529"
"0000033777","男女配偶関係031431"
"0000033778","全域・集中の別030184"
"0000033778","世帯の家族類型031530"
"0000033778","世帯主の国籍031531"
"0000033778","外国人のいる世帯類型031532"
"0000033778","表章項目030888"
"0000033779","全域・集中の別030184"
"0000033779","住居の種類・住宅の所有関係031504"
"0000033779","外国人のいる世帯類型031532"
"0000033779","表章項目031533"
"0000033780","全域・集中の別030184"
"0000033780","住居の種類・住宅の所有関係031504"
"0000033780","外国人のいる世帯類型031532"
"0000033780","表章項目031534"
"0000033781","全域・集中の別030184"
"0000033781","夫の国籍031535"
"0000033781","妻の国籍031536"
"0000033782","全域・集中地区030186"
"0000033782","表章項目031466"
"0000033783","全域・集中の別030184"
"0000033783","国籍031467"
"0000033783","年齢階級031468"
"0000033783","男女出生月031469"
"0000033784","全域・集中の別030184"
"0000033784","男女031421"
"0000033786","全域・集中の別030184"
"0000033786","世帯の種類031292"
"0000033787","全域・集中の別030184"
"0000033787","年齢階級031470"
"0000033787","男女031421"
"0000033788","全域・集中の別030184"
"0000033788","男女031421"
"0000033788","年齢階級031471"
"0000033788","表章項目031472"
"0000033789","全域・集中の別030184"
"0000033789","男女031421"
"0000033789","表章項目031473"
"0000033790","全域・集中の別030184"
"0000033790","男女031421"
"0000033790","表章項目031474"
"0000033791","全域・集中の別030184"
"0000033791","年齢階級031475"
"0000033791","男女031421"
"0000033792","全域・集中の別030184"
"0000033792","男女031421"
"0000033792","年齢階級031471"
"0000033792","表章項目031476"
"0000033793","全域・集中の別030184"
"0000033793","男女031421"
"0000033793","表章項目031477"
"0000033794","全域・集中の別030184"
"0000033794","男女031421"
"0000033794","表章項目031478"
"0000033803","全域・集中の別030184"
"0000033803","国籍031467"
"0000033803","年齢階級031479"
"0000033803","男女配偶関係031431"
"0000033804","全域・集中の別030184"
"0000033804","国籍031467"
"0000033804","男女配偶関係031431"
"0000033804","表章項目031213"
"0000033805","全域・集中の別030184"
"0000033805","国籍031467"
"0000033805","年齢階級031540"
"0000033805","男女配偶関係031431"
"0000033806","全域・集中の別030184"
"0000033806","国籍031467"
"0000033806","男女配偶関係031431"
"0000033806","表章項目031213"
"0000033807","全域・集中の別030184"
"0000033807","配偶関係031480"
"0000033807","男女031421"
"0000033807","家族類型･施設等の世帯種類031481"
"0000033807","年齢階級031482"
"0000033808","全域・集中の別030184"
"0000033808","配偶関係031480"
"0000033808","男女031421"
"0000033808","家族類型･施設等の世帯種類031481"
"0000033808","表章項目031213"
"0000033809","全域・集中の別030184"
"0000033809","世帯人員031483"
"0000033810","全域・集中の別030184"
"0000033810","表章項目030806"
"0000033811","全域・集中の別030184"
"0000033811","単身世帯種別031151"
"0000033812","全域・集中の別030184"
"0000033812","世帯人員031484"
"0000033812","年齢階級031485"
"0000033812","男女配偶関係031431"
"0000033813","全域・集中の別030184"
"0000033813","世帯人員031484"
"0000033813","年齢階級031541"
"0000033813","男女配偶関係031431"
"0000033814","全域・集中の別030184"
"0000033814","施設世帯人員031486"
"0000033814","施設世帯種類031487"
"0000033814","表章項目030812"
"0000033815","全域・集中の別030184"
"0000033815","親族人員031488"
"0000033815","表章項目030814"
"0000033816","全域・集中の別030184"
"0000033816","親族人員031488"
"0000033816","表章項目031447"
"0000033817","全域・集中の別030184"
"0000033817","親族人員031488"
"0000033817","表章項目031448"
"0000033818","全域・集中の別030184"
"0000033818","世帯の家族類型031489"
"0000033818","表章項目031446"
"0000033819","全域・集中の別030184"
"0000033819","世帯の家族類型031489"
"0000033819","表章項目031447"
"0000033820","全域・集中の別030184"
"0000033820","世帯の家族類型031489"
"0000033820","表章項目031448"
"0000033821","全域・集中の別030184"
"0000033821","世帯の家族類型031489"
"0000033821","表章項目031490"
"0000033822","全域・集中の別030184"
"0000033822","世帯の家族類型031489"
"0000033822","表章項目031185"
"0000033823","全域・集中の別030184"
"0000033823","親族人員031488"
"0000033823","世帯の家族類型031491"
"0000033824","全域・集中の別030184"
"0000033824","世帯の家族類型031491"
"0000033825","全域・集中の別030184"
"0000033825","世帯の家族類型031491"
"0000033826","全域・集中の別030184"
"0000033826","世帯の家族類型031491"
"0000033827","全域・集中の別030184"
"0000033827","世帯の家族類型031491"
"0000033828","全域・集中の別030184"
"0000033828","世帯の家族類型031491"
"0000033829","全域・集中の別030184"
"0000033829","世帯主配偶関係031496"
"0000033829","世帯の家族類型031493"
"0000033829","世帯主男女031494"
"0000033829","世帯主年齢031495"
"0000033829","表章項目030814"
"0000033833","全域・集中の別030184"
"0000033833","男女031421"
"0000033833","世帯の家族類型031491"
"0000033833","年齢階級031501"
"0000033833","表章項目031502"
"0000033834","全域・集中の別030184"
"0000033834","男女031421"
"0000033834","世帯の家族類型031491"
"0000033834","配偶関係031503"
"0000033834","年齢階級031485"
"0000033834","表章項目031502"
"0000033835","全域・集中の別030184"
"0000033835","男女031421"
"0000033835","年齢階級031497"
"0000033835","世帯の家族類型031491"
"0000033836","全域・集中の別030184"
"0000033836","男女031421"
"0000033836","配偶関係031503"
"0000033836","年齢階級031541"
"0000033836","世帯の家族類型031491"
"0000033837","全域・集中の別030184"
"0000033837","住居の種類・住宅の所有関係031504"
"0000033837","表章項目031459"
"0000033838","全域・集中の別030184"
"0000033838","住居の種類・住宅の所有関係031504"
"0000033838","表章項目031460"
"0000033841","全域・集中の別030184"
"0000033841","住宅の建て方031505"
"0000033841","住宅の所有関係031506"
"0000033841","表章項目3031191"
"0000033842","全域・集中の別030184"
"0000033842","住宅の建て方031505"
"0000033842","住宅の所有関係031506"
"0000033842","延べ面積031507"
"0000033845","全域・集中の別030184"
"0000033845","世帯主男女031494"
"0000033845","世帯主年齢031508"
"0000033845","世帯が住む階031509"
"0000033845","建物全体の階数031510"
"0000033846","全域・集中の別030184"
"0000033846","住宅の所有関係031506"
"0000033846","延べ面積031511"
"0000033846","世帯人員031492"
"0000033847","全域・集中の別030184"
"0000033847","住宅の所有関係031506"
"0000033847","延べ面積031511"
"0000033847","表章項目030806"
"0000033848","全域・集中の別030184"
"0000033848","世帯人員031492"
"0000033848","住宅の所有関係031506"
"0000033848","表章項目031460"
"0000033849","全域・集中の別030184"
"0000033849","住宅の所有関係031543"
"0000033849","延べ面積031511"
"0000033849","表章項目031005"
"0000033850","全域・集中の別030184"
"0000033850","男女031421"
"0000033850","年齢階級031188"
"0000033850","住宅の建て方031505"
"0000033851","全域・集中の別030184"
"0000033851","住宅の建て方031512"
"0000033851","住宅の所有関係031513"
"0000033851","延べ面積031511"
"0000033851","表章項目030849"
"0000033855","全域・集中の別030184"
"0000033855","世帯の家族類型031491"
"0000033855","世帯主男女031494"
"0000033855","世帯主年齢031508"
"0000033855","住宅の所有関係031506"
"0000033855","表章項目031005"
"0000033856","全域・集中の別030184"
"0000033856","世帯の家族類型031491"
"0000033856","延べ面積031511"
"0000033856","表章項目030849"
"0000033857","全域・集中の別030184"
"0000033857","延べ面積031514"
"0000033857","世帯の家族類型031491"
"0000033858","全域・集中の別030184"
"0000033858","高齢家族類型031515"
"0000033858","表章項目030852"
"0000033859","全域・集中の別030184"
"0000033859","親族人員031488"
"0000033859","表章項目031449"
"0000033860","全域・集中の別030184"
"0000033860","世帯の家族類型031516"
"0000033860","65歳未満親族人員031517"
"0000033860","表章項目031518"
"0000033861","全域・集中の別030184"
"0000033861","65歳未満親族有無031519"
"0000033861","世帯の家族類型031516"
"0000033862","全域・集中の別030184"
"0000033862","世帯の家族類型031516"
"0000033862","表章項目031450"
"0000033863","全域・集中の別030184"
"0000033863","世帯の家族類型031516"
"0000033863","表章項目031451"
"0000033864","全域・集中の別030184"
"0000033864","世帯の家族類型031516"
"0000033864","表章項目031449"
"0000033867","全域・集中の別030184"
"0000033867","親族人員031488"
"0000033867","世帯主男女031494"
"0000033867","世帯主年齢031508"
